index,time,lat,lng,flex,gsr,bpm
717,13:50:31,45.425842,12.362145,14,255,95
718,13:50:31,45.425842,12.362145,16,264,94
719,13:50:31,45.425842,12.362145,5,228,94
720,13:50:31,45.425842,12.362145,19,263,95
721,13:50:31,45.425842,12.362145,17,266,99
722,13:50:31,45.425842,12.362145,14,261,102
723,13:50:31,45.425842,12.362145,16,260,100
724,13:50:31,45.425842,12.362145,8,211,96
725,13:50:31,45.425842,12.362145,16,255,93
726,13:51:37,45.425883,12.36205,6,221,93
727,13:51:37,45.425883,12.36205,19,264,93
728,13:51:37,45.425883,12.36205,14,267,93
729,13:51:37,45.425883,12.36205,14,245,93
730,13:51:37,45.425883,12.36205,8,252,93
731,13:51:37,45.425883,12.36205,14,260,92
732,13:51:37,45.425883,12.36205,14,262,92
733,13:51:37,45.425883,12.36205,18,259,92
734,13:51:37,45.425883,12.36205,7,242,93
735,13:51:37,45.425883,12.36205,9,260,94
736,13:51:37,45.425883,12.36205,7,219,94
737,13:51:49,45.425925,12.361954,12,229,96
738,13:51:49,45.425925,12.361954,15,232,97
739,13:51:49,45.425925,12.361954,14,245,96
740,13:51:49,45.425925,12.361954,16,257,93
741,13:51:49,45.425925,12.361954,11,224,92
742,13:51:49,45.425925,12.361954,14,275,93
743,13:51:49,45.425925,12.361954,18,277,93
744,13:51:49,45.425925,12.361954,9,249,93
745,13:51:49,45.425925,12.361954,16,248,95
746,13:51:49,45.425925,12.361954,14,232,96
747,13:51:49,45.425925,12.361954,16,237,95
748,13:52:01,45.425967,12.361859,16,260,95
749,13:52:01,45.425967,12.361859,17,259,95
750,13:52:01,45.425967,12.361859,16,246,95
751,13:52:01,45.425967,12.361859,11,216,95
752,13:52:01,45.425967,12.361859,13,227,95
753,13:52:01,45.425967,12.361859,11,228,94
754,13:52:01,45.425967,12.361859,14,241,93
755,13:52:01,45.425967,12.361859,11,210,95
756,13:52:01,45.425967,12.361859,13,254,96
757,13:52:01,45.425967,12.361859,15,253,96
758,13:52:01,45.425967,12.361859,17,264,95
759,13:52:13,45.426008,12.361764,15,262,94
760,13:52:13,45.426008,12.361764,16,260,94
761,13:52:13,45.426008,12.361764,17,259,95
762,13:52:13,45.426008,12.361764,14,234,96
763,13:52:13,45.426008,12.361764,13,231,96
764,13:52:13,45.426008,12.361764,16,262,96
765,13:52:13,45.426008,12.361764,18,268,95
766,13:52:13,45.426008,12.361764,19,267,96
767,13:52:13,45.426008,12.361764,14,260,95
768,13:52:13,45.426008,12.361764,12,246,94
769,13:52:13,45.426008,12.361764,18,265,95
770,13:52:25,45.426047,12.361666,15,262,96
771,13:52:25,45.426047,12.361666,17,278,97
772,13:52:25,45.426047,12.361666,15,258,97
773,13:52:25,45.426047,12.361666,14,264,97
774,13:52:25,45.426047,12.361666,12,263,96
775,13:52:25,45.426047,12.361666,13,264,94
776,13:52:25,45.426047,12.361666,16,267,95
777,13:52:25,45.426047,12.361666,15,265,96
778,13:52:25,45.426047,12.361666,15,268,97
779,13:52:25,45.426047,12.361666,13,263,96
780,13:52:25,45.426047,12.361666,14,253,95
781,13:52:37,45.426086,12.361569,16,267,96
782,13:52:37,45.426086,12.361569,13,266,96
783,13:52:37,45.426086,12.361569,11,224,98
784,13:52:37,45.426086,12.361569,13,252,98
785,13:52:37,45.426086,12.361569,13,232,99
786,13:52:43,45.426125,12.361471,11,246,98
787,13:52:43,45.426125,12.361471,14,262,98
788,13:52:43,45.426125,12.361471,13,249,97
789,13:52:46,45.426162,12.361372,15,250,99
790,13:52:46,45.426162,12.361372,14,274,98
791,13:52:46,45.426162,12.361372,16,269,97
792,13:52:49,45.426199,12.361273,14,266,96
793,13:52:51,45.426237,12.361174,15,259,96
794,13:52:51,45.426237,12.361174,12,249,97
795,13:52:51,45.426237,12.361174,16,238,96
796,13:52:51,45.426237,12.361174,14,246,96
797,13:52:54,45.426274,12.361075,15,249,97
798,13:52:55,45.426319,12.360983,14,240,98
799,13:52:55,45.426319,12.360983,18,244,97
800,13:52:55,45.426319,12.360983,18,264,96
801,13:52:55,45.426319,12.360983,14,265,96
802,13:52:55,45.426319,12.360983,16,257,96
803,13:52:55,45.426319,12.360983,16,267,96
804,13:52:55,45.426319,12.360983,19,267,96
805,13:52:55,45.426319,12.360983,15,270,95
806,13:52:55,45.426319,12.360983,17,261,96
807,13:52:55,45.426319,12.360983,16,258,97
808,13:52:55,45.426319,12.360983,13,228,98
809,13:52:55,45.426319,12.360983,16,219,98
810,13:52:55,45.426319,12.360983,21,266,96
811,13:52:55,45.426319,12.360983,16,263,97
812,13:52:55,45.426319,12.360983,18,265,95
813,13:52:55,45.426319,12.360983,12,239,95
814,13:53:13,45.426364,12.360891,12,222,95
815,13:53:13,45.426364,12.360891,22,270,97
816,13:53:13,45.426364,12.360891,17,244,99
817,13:53:13,45.426364,12.360891,16,245,99
818,13:53:13,45.426364,12.360891,12,224,99
819,13:53:13,45.426364,12.360891,14,246,96
820,13:53:13,45.426364,12.360891,17,265,96
821,13:53:13,45.426364,12.360891,13,269,97
822,13:53:13,45.426364,12.360891,17,258,98
823,13:53:13,45.426364,12.360891,13,299,97
824,13:53:13,45.426364,12.360891,20,297,98
825,13:53:25,45.42641,12.3608,15,272,98
826,13:53:25,45.42641,12.3608,16,267,98
827,13:53:25,45.42641,12.3608,11,244,96
828,13:53:25,45.42641,12.3608,19,267,97
829,13:53:25,45.42641,12.3608,14,242,96
830,13:53:25,45.42641,12.3608,16,244,97
831,13:53:32,45.426456,12.360709,10,216,97
832,13:53:33,45.426501,12.360617,20,265,98
833,13:53:33,45.426501,12.360617,14,259,97
834,13:53:35,45.426547,12.360526,12,252,97
835,13:53:36,45.426595,12.360437,14,267,97
836,13:53:36,45.426595,12.360437,16,270,98
837,13:53:36,45.426595,12.360437,17,268,97
838,13:53:36,45.426595,12.360437,17,275,97
839,13:53:40,45.426642,12.360346,13,242,97
840,13:53:41,45.426702,12.360278,16,262,96
841,13:53:43,45.426772,12.360229,18,267,96
842,13:53:44,45.426847,12.360198,16,266,95
843,13:53:45,45.426923,12.360167,15,235,95
844,13:53:46,45.427,12.360143,8,206,97
845,13:53:47,45.427077,12.360121,8,200,98
846,13:53:48,45.427154,12.360099,10,253,99
847,13:53:48,45.427154,12.360099,10,236,100
848,13:53:51,45.427232,12.360077,14,258,100
849,13:53:51,45.427232,12.360077,11,243,100
850,13:53:51,45.427232,12.360077,12,236,99
851,13:53:53,45.427309,12.360055,17,253,98
852,13:53:55,45.427386,12.360034,14,239,99
853,13:53:55,45.427386,12.360034,16,238,102
854,13:53:55,45.427386,12.360034,17,266,103
855,13:53:55,45.427386,12.360034,17,264,103
856,13:53:55,45.427386,12.360034,16,263,101
857,13:54:01,45.427464,12.360018,14,239,99
858,13:54:02,45.427542,12.360002,13,238,99
859,13:54:02,45.427542,12.360002,15,271,99
860,13:54:04,45.427621,12.35999,14,269,98
861,13:54:05,45.427699,12.359981,13,265,98
862,13:54:05,45.427699,12.359981,12,255,99
863,13:54:05,45.427699,12.359981,16,251,99
864,13:54:05,45.427699,12.359981,15,257,100
865,13:54:05,45.427699,12.359981,15,253,97
866,13:54:05,45.427699,12.359981,9,224,97
867,13:54:05,45.427699,12.359981,16,269,95
868,13:54:12,45.427778,12.359988,9,244,96
869,13:54:12,45.427778,12.359988,14,269,97
870,13:54:12,45.427778,12.359988,9,243,99
871,13:54:12,45.427778,12.359988,12,285,100
872,13:54:16,45.427856,12.359994,8,227,100
873,13:54:16,45.427856,12.359994,15,266,101
874,13:54:19,45.427935,12.360005,10,249,101
875,13:54:19,45.427935,12.360005,12,273,102
876,13:54:19,45.427935,12.360005,14,278,104
877,13:54:19,45.427935,12.360005,16,279,104
878,13:54:19,45.427935,12.360005,14,273,103
879,13:54:24,45.428011,12.36003,20,275,101
880,13:54:24,45.428011,12.36003,17,273,100
881,13:54:24,45.428011,12.36003,18,279,100
882,13:54:28,45.428089,12.360052,15,268,101
883,13:54:28,45.428089,12.360052,14,275,101
884,13:54:30,45.428166,12.36007,16,260,102
885,13:54:30,45.428166,12.36007,17,261,106
886,13:54:30,45.428166,12.36007,14,270,108
887,13:54:30,45.428166,12.36007,15,277,106
888,13:54:30,45.428166,12.36007,13,264,103
889,13:54:30,45.428166,12.36007,14,239,101
890,13:54:36,45.428244,12.360088,12,264,101
891,13:54:36,45.428244,12.360088,20,277,99
892,13:54:36,45.428244,12.360088,14,281,98
893,13:54:36,45.428244,12.360088,14,271,99
894,13:54:41,45.428322,12.360107,11,286,101
895,13:54:42,45.428399,12.360125,13,289,102
896,13:54:42,45.428399,12.360125,21,286,102
897,13:54:42,45.428399,12.360125,18,287,102
898,13:54:42,45.428399,12.360125,15,305,102
899,13:54:42,45.428399,12.360125,25,321,102
900,13:54:42,45.428399,12.360125,22,335,100
901,13:54:48,45.428477,12.360143,16,281,99
902,13:54:48,45.428477,12.360143,13,250,98
903,13:54:48,45.428477,12.360143,21,285,99
904,13:54:48,45.428477,12.360143,17,248,100
905,13:54:52,45.428555,12.36016,19,261,102
906,13:54:52,45.428555,12.36016,20,263,102
907,13:54:52,45.428555,12.36016,21,275,101
908,13:54:52,45.428555,12.36016,20,280,100
909,13:54:52,45.428555,12.36016,16,275,101
910,13:54:52,45.428555,12.36016,15,279,101
911,13:54:59,45.428633,12.360177,18,278,102
912,13:55:00,45.428711,12.360195,21,275,102
913,13:55:00,45.428711,12.360195,13,252,102
914,13:55:02,45.428789,12.360212,12,226,102
915,13:55:02,45.428789,12.360212,18,229,103
916,13:55:04,45.428866,12.360229,19,216,103
917,13:55:04,45.428866,12.360229,14,204,102
918,13:55:04,45.428866,12.360229,22,277,99
919,13:55:04,45.428866,12.360229,22,284,100
920,13:55:04,45.428866,12.360229,23,277,99
921,13:55:04,45.428866,12.360229,13,264,98
922,13:55:04,45.428866,12.360229,14,244,98
923,13:55:12,45.428944,12.360247,12,236,99
924,13:55:12,45.428944,12.360247,20,271,101
925,13:55:15,45.429022,12.360265,14,257,101
926,13:55:15,45.429022,12.360265,12,251,100
927,13:55:17,45.4291,12.360283,14,244,100
928,13:55:18,45.429177,12.360302,12,220,100
929,13:55:18,45.429177,12.360302,20,246,102
930,13:55:18,45.429177,12.360302,19,279,102
931,13:55:18,45.429177,12.360302,22,275,101
932,13:55:18,45.429177,12.360302,14,247,100
933,13:55:18,45.429177,12.360302,13,262,102
934,13:55:25,45.429255,12.360321,16,268,107
935,13:55:26,45.429333,12.360341,13,257,107
936,13:55:26,45.429333,12.360341,21,268,105
937,13:55:26,45.429333,12.360341,11,228,102
938,13:55:28,45.42941,12.36036,16,244,103
939,13:55:28,45.42941,12.36036,18,267,105
940,13:55:31,45.429488,12.360379,22,269,106
941,13:55:31,45.429488,12.360379,19,254,105
942,13:55:31,45.429488,12.360379,18,254,103
943,13:55:31,45.429488,12.360379,14,270,105
944,13:55:31,45.429488,12.360379,23,268,104
945,13:55:31,45.429488,12.360379,12,269,104
946,13:55:38,45.429565,12.360398,21,298,101
947,13:55:38,45.429565,12.360398,11,240,100
948,13:55:38,45.429565,12.360398,13,237,101
949,13:55:40,45.429643,12.360417,21,259,103
950,13:55:40,45.429643,12.360417,16,254,103
951,13:55:40,45.429643,12.360417,18,258,102
952,13:55:40,45.429643,12.360417,10,238,101
953,13:55:40,45.429643,12.360417,16,264,101
954,13:55:40,45.429643,12.360417,17,260,102
955,13:55:47,45.429721,12.360435,17,267,100
956,13:55:47,45.429721,12.360435,17,268,98
957,13:55:47,45.429721,12.360435,22,268,98
958,13:55:47,45.429721,12.360435,15,272,99
959,13:55:51,45.42978,12.360377,17,250,100
960,13:55:51,45.42978,12.360377,14,248,99
961,13:55:51,45.42978,12.360377,20,270,97
962,13:55:51,45.42978,12.360377,11,220,99
963,13:55:51,45.42978,12.360377,15,257,100
964,13:55:51,45.42978,12.360377,20,249,103
965,13:55:58,45.429832,12.360294,18,264,104
966,13:55:59,45.429885,12.36021,15,247,109
967,13:55:59,45.429885,12.36021,17,249,110
968,13:55:59,45.429885,12.36021,18,240,107
969,13:55:59,45.429885,12.36021,18,247,101
970,13:56:03,45.429938,12.360127,22,214,100
971,13:56:03,45.429938,12.360127,15,234,100
972,13:56:06,45.429991,12.360044,10,208,100
973,13:56:07,45.430044,12.359961,18,249,99
974,13:56:08,45.430098,12.359879,19,247,101
975,13:56:09,45.430151,12.359796,24,267,102
976,13:56:10,45.430205,12.359714,23,262,103
977,13:56:11,45.430231,12.359612,22,265,104
978,13:56:11,45.430231,12.359612,14,282,104
979,13:56:11,45.430231,12.359612,28,319,101
980,13:56:14,45.43024,12.3595,22,283,99
981,13:56:15,45.430249,12.359389,19,266,99
982,13:56:15,45.430249,12.359389,23,260,98
983,13:56:15,45.430249,12.359389,26,277,100
984,13:56:19,45.430308,12.359327,20,256,100
985,13:56:20,45.430379,12.359278,17,259,100
986,13:56:20,45.430379,12.359278,14,250,100
987,13:56:20,45.430379,12.359278,6,200,105
988,13:56:23,45.430394,12.359185,7,207,103
989,13:56:23,45.430394,12.359185,11,242,101
990,13:56:23,45.430394,12.359185,13,244,96
991,13:56:23,45.430394,12.359185,19,259,97
992,13:56:23,45.430394,12.359185,18,262,98
993,13:56:28,45.430358,12.359085,12,229,98
994,13:56:28,45.430358,12.359085,15,257,98
995,13:56:28,45.430358,12.359085,9,211,98
996,13:56:28,45.430358,12.359085,14,248,98
997,13:56:28,45.430358,12.359085,10,247,98
998,13:56:28,45.430358,12.359085,13,257,98
999,13:56:35,45.430322,12.358985,11,230,98
1000,13:56:35,45.430322,12.358985,16,238,98
1001,13:56:35,45.430322,12.358985,14,252,98
1002,13:56:35,45.430322,12.358985,13,255,98
1003,13:56:40,45.430288,12.358884,13,256,96
1004,13:56:40,45.430288,12.358884,6,250,96
1005,13:56:40,45.430288,12.358884,15,262,98
1006,13:56:40,45.430288,12.358884,6,258,100
1007,13:56:40,45.430288,12.358884,13,252,99
1008,13:56:40,45.430288,12.358884,10,233,98
1009,13:56:46,45.430254,12.358783,15,238,98
1010,13:56:46,45.430254,12.358783,16,252,98
1011,13:56:46,45.430254,12.358783,13,254,96
1012,13:56:46,45.430254,12.358783,12,252,95
1013,13:56:46,45.430254,12.358783,14,241,94
1014,13:56:51,45.43022,12.358681,17,282,96
1015,13:56:51,45.43022,12.358681,17,279,96
1016,13:56:51,45.43022,12.358681,16,264,97
1017,13:56:51,45.43022,12.358681,14,263,97
1018,13:56:51,45.43022,12.358681,17,258,97
1019,13:56:51,45.43022,12.358681,14,256,96
1020,13:56:51,45.43022,12.358681,16,260,95
1021,13:56:51,45.43022,12.358681,11,218,94
1022,13:56:51,45.43022,12.358681,13,217,94
1023,13:56:51,45.43022,12.358681,16,250,95
1024,13:56:51,45.43022,12.358681,16,259,97
1025,13:57:03,45.430186,12.35858,16,216,97
1026,13:57:03,45.430186,12.35858,14,226,95
1027,13:57:03,45.430186,12.35858,14,258,93
1028,13:57:03,45.430186,12.35858,14,230,98
1029,13:57:03,45.430186,12.35858,16,252,102
1030,13:57:03,45.430186,12.35858,16,239,106
1031,13:57:10,45.43015,12.35848,19,233,99
1032,13:57:10,45.43015,12.35848,16,226,95
1033,13:57:10,45.43015,12.35848,12,241,93
1034,13:57:10,45.43015,12.35848,14,242,94
1035,13:57:10,45.43015,12.35848,14,250,94
1036,13:57:10,45.43015,12.35848,15,259,95
1037,13:57:10,45.43015,12.35848,13,257,96
1038,13:57:10,45.43015,12.35848,14,243,95
1039,13:57:10,45.43015,12.35848,19,258,97
1040,13:57:10,45.43015,12.35848,7,243,95
1041,13:57:10,45.43015,12.35848,8,219,98
1042,13:57:22,45.430114,12.358381,12,248,94
1043,13:57:22,45.430114,12.358381,11,206,95
1044,13:57:22,45.430114,12.358381,12,231,94
1045,13:57:22,45.430114,12.358381,10,233,95
1046,13:57:26,45.430174,12.358329,17,248,94
1047,13:57:26,45.430174,12.358329,14,239,94
1048,13:57:29,45.430246,12.358282,16,254,93
1049,13:57:29,45.430246,12.358282,7,255,94
1050,13:57:29,45.430246,12.358282,15,257,94
1051,13:57:29,45.430246,12.358282,9,247,94
1052,13:57:33,45.430262,12.358207,14,269,95
1053,13:57:33,45.430262,12.358207,12,240,96
1054,13:57:33,45.430262,12.358207,14,255,96
1055,13:57:33,45.430262,12.358207,9,250,95
1056,13:57:33,45.430262,12.358207,13,247,93
1057,13:57:38,45.430227,12.358107,16,252,94
1058,13:57:38,45.430227,12.358107,8,229,96
1059,13:57:38,45.430227,12.358107,19,260,97
1060,13:57:38,45.430227,12.358107,19,263,97
1061,13:57:38,45.430227,12.358107,17,256,95
1062,13:57:45,45.430192,12.358006,15,259,93
1063,13:57:45,45.430192,12.358006,7,232,93
1064,13:57:45,45.430192,12.358006,11,242,94
1065,13:57:45,45.430192,12.358006,17,262,94
1066,13:57:45,45.430192,12.358006,14,263,93
1067,13:57:45,45.430192,12.358006,18,257,93
1068,13:57:45,45.430192,12.358006,15,240,93
1069,13:57:51,45.430157,12.357905,17,253,93
1070,13:57:51,45.430157,12.357905,16,227,93
1071,13:57:51,45.430157,12.357905,10,211,94
1072,13:57:51,45.430157,12.357905,14,244,95
1073,13:57:51,45.430157,12.357905,16,250,96
1074,13:57:57,45.430122,12.357805,20,269,94
1075,13:57:57,45.430122,12.357805,14,260,94
1076,13:57:57,45.430122,12.357805,17,246,94
1077,13:57:57,45.430122,12.357805,20,273,95
1078,13:57:57,45.430122,12.357805,19,270,94
1079,13:57:57,45.430122,12.357805,15,244,94
1080,13:57:57,45.430122,12.357805,11,243,93
1081,13:57:57,45.430122,12.357805,12,272,95
1082,13:57:57,45.430122,12.357805,22,309,94
1083,13:57:57,45.430122,12.357805,16,314,95
1084,13:57:57,45.430122,12.357805,15,270,93
1085,13:58:09,45.430087,12.357704,18,265,93
1086,13:58:09,45.430087,12.357704,21,269,94
1087,13:58:09,45.430087,12.357704,13,258,96
1088,13:58:09,45.430087,12.357704,14,264,96
1089,13:58:09,45.430087,12.357704,18,269,96
1090,13:58:09,45.430087,12.357704,11,250,94
1091,13:58:09,45.430087,12.357704,14,251,95
1092,13:58:09,45.430087,12.357704,10,223,95
1093,13:58:09,45.430087,12.357704,17,268,95
1094,13:58:09,45.430087,12.357704,10,263,94
1095,13:58:09,45.430087,12.357704,19,265,95
1096,13:58:21,45.430052,12.357604,12,258,95
1097,13:58:21,45.430052,12.357604,17,270,95
1098,13:58:21,45.430052,12.357604,15,265,95
1099,13:58:21,45.430052,12.357604,20,271,95
1100,13:58:21,45.430052,12.357604,15,265,95
1101,13:58:26,45.430017,12.357503,18,268,93
1102,13:58:26,45.430017,12.357503,17,265,94
1103,13:58:26,45.430017,12.357503,15,229,93
1104,13:58:26,45.430017,12.357503,9,211,94
1105,13:58:26,45.430017,12.357503,12,235,93
1106,13:58:26,45.430017,12.357503,13,244,93
1107,13:58:26,45.430017,12.357503,15,247,93
1108,13:58:26,45.430017,12.357503,16,261,95
1109,13:58:26,45.430017,12.357503,14,237,94
1110,13:58:26,45.430017,12.357503,17,252,94
1111,13:58:37,45.429982,12.357403,16,266,95
1112,13:58:37,45.429982,12.357403,18,262,95
1113,13:58:37,45.429982,12.357403,13,242,95
1114,13:58:37,45.429982,12.357403,12,244,95
1115,13:58:37,45.429982,12.357403,13,234,96
1116,13:58:37,45.429982,12.357403,14,261,95
1117,13:58:37,45.429982,12.357403,13,265,94
1118,13:58:37,45.429982,12.357403,14,260,93
1119,13:58:37,45.429982,12.357403,14,243,92
1120,13:58:37,45.429982,12.357403,12,239,92
1121,13:58:37,45.429982,12.357403,14,251,93
1122,13:58:37,45.429982,12.357403,16,250,93
1123,13:58:37,45.429982,12.357403,12,239,93
1124,13:58:37,45.429982,12.357403,15,249,93
1125,13:58:37,45.429982,12.357403,14,225,94
1126,13:58:37,45.429982,12.357403,15,217,93
1127,13:58:37,45.429982,12.357403,13,204,93
1128,13:58:56,45.429947,12.357302,12,214,91
1129,13:58:56,45.429947,12.357302,13,251,92
1130,13:58:56,45.429947,12.357302,14,243,100
1131,13:58:56,45.429947,12.357302,14,276,97
1132,13:59:00,45.429915,12.3572,14,283,95
1133,13:59:00,45.429915,12.3572,13,245,94
1134,13:59:00,45.429915,12.3572,15,256,97
1135,13:59:00,45.429915,12.3572,15,258,94
1136,13:59:00,45.429915,12.3572,15,258,95
1137,13:59:00,45.429915,12.3572,14,255,95
1138,13:59:00,45.429915,12.3572,15,258,93
1139,13:59:07,45.429882,12.357097,12,260,92
1140,13:59:07,45.429882,12.357097,16,260,93
1141,13:59:07,45.429882,12.357097,12,253,94
1142,13:59:07,45.429882,12.357097,16,265,97
1143,13:59:12,45.429946,12.357046,15,235,100
1144,13:59:12,45.429946,12.357046,13,240,96
1145,13:59:12,45.429946,12.357046,16,265,92
1146,13:59:12,45.429946,12.357046,12,246,91
1147,13:59:12,45.429946,12.357046,14,273,92
1148,13:59:12,45.429946,12.357046,17,264,93
1149,13:59:19,45.430018,12.357001,14,243,94
1150,13:59:19,45.430018,12.357001,16,257,93
1151,13:59:19,45.430018,12.357001,15,254,92
1152,13:59:19,45.430018,12.357001,16,284,92
1153,13:59:19,45.430018,12.357001,18,269,92
1154,13:59:19,45.430018,12.357001,16,278,94
1155,13:59:19,45.430018,12.357001,11,230,94
1156,13:59:19,45.430018,12.357001,13,246,94
1157,13:59:19,45.430018,12.357001,11,231,93
1158,13:59:19,45.430018,12.357001,11,220,94
1159,13:59:19,45.430018,12.357001,15,241,96
1160,13:59:19,45.430018,12.357001,16,261,96
1161,13:59:19,45.430018,12.357001,15,270,94
1162,13:59:19,45.430018,12.357001,12,261,93
1163,13:59:19,45.430018,12.357001,15,268,93
1164,13:59:35,45.430091,12.356957,13,265,94
1165,13:59:35,45.430091,12.356957,18,269,94
1166,13:59:35,45.430091,12.356957,16,269,95
1167,13:59:35,45.430091,12.356957,13,259,96
1168,13:59:35,45.430091,12.356957,19,268,96
1169,13:59:35,45.430091,12.356957,15,262,94
1170,13:59:42,45.430164,12.356914,17,270,93
1171,13:59:42,45.430164,12.356914,15,239,93
1172,13:59:42,45.430164,12.356914,7,215,95
1173,13:59:42,45.430164,12.356914,14,255,96
1174,13:59:42,45.430164,12.356914,15,253,97
1175,13:59:47,45.43024,12.356886,13,259,96
1176,13:59:47,45.43024,12.356886,13,240,95
1177,13:59:47,45.43024,12.356886,14,269,95
1178,13:59:47,45.43024,12.356886,15,264,95
1179,13:59:47,45.43024,12.356886,14,270,95
1180,13:59:47,45.43024,12.356886,16,268,93
1181,13:59:54,45.430317,12.35687,13,273,94
1182,13:59:54,45.430317,12.35687,13,286,93
1183,13:59:54,45.430317,12.35687,16,297,93
1184,13:59:54,45.430317,12.35687,15,300,92
1185,13:59:54,45.430317,12.35687,14,273,93
1186,13:59:59,45.430394,12.35687,12,268,94
1187,13:59:59,45.430394,12.35687,16,240,96
1188,13:59:59,45.430394,12.35687,16,245,97
1189,13:59:59,45.430394,12.35687,16,244,95
1190,13:59:59,45.430394,12.35687,13,230,94
1191,13:59:59,45.430394,12.35687,5,209,94
1192,14:00:06,45.430473,12.35687,14,257,95
1193,14:00:06,45.430473,12.35687,14,242,94
1194,14:00:06,45.430473,12.35687,8,255,94
1195,14:00:06,45.430473,12.35687,16,262,95
1196,14:00:06,45.430473,12.35687,15,260,97
1197,14:00:06,45.430473,12.35687,10,232,98
1198,14:00:06,45.430473,12.35687,10,237,96
1199,14:00:06,45.430473,12.35687,7,239,94
1200,14:00:06,45.430473,12.35687,14,228,92
1201,14:00:06,45.430473,12.35687,10,210,93
1202,14:00:06,45.430473,12.35687,20,263,94
1203,14:00:18,45.43055,12.35687,10,236,94
1204,14:00:18,45.43055,12.35687,17,264,94
1205,14:00:18,45.43055,12.35687,13,229,95
1206,14:00:18,45.43055,12.35687,16,260,95
1207,14:00:18,45.43055,12.35687,13,260,95
1208,14:00:18,45.43055,12.35687,13,244,95
1209,14:00:18,45.43055,12.35687,18,257,94
1210,14:00:18,45.43055,12.35687,11,253,96
1211,14:00:18,45.43055,12.35687,15,241,96
1212,14:00:18,45.43055,12.35687,17,259,95
1213,14:00:18,45.43055,12.35687,15,237,93
1214,14:00:18,45.43055,12.35687,18,266,93
1215,14:00:18,45.43055,12.35687,13,260,93
1216,14:00:18,45.43055,12.35687,14,239,95
1217,14:00:18,45.43055,12.35687,19,261,94
1218,14:00:34,45.430628,12.356857,18,245,95
1219,14:00:34,45.430628,12.356857,21,279,96
1220,14:00:34,45.430628,12.356857,23,264,96
1221,14:00:34,45.430628,12.356857,15,255,96
1222,14:00:34,45.430628,12.356857,16,260,95
1223,14:00:34,45.430628,12.356857,16,253,96
1224,14:00:41,45.430705,12.356833,14,227,95
1225,14:00:41,45.430705,12.356833,9,205,95
1226,14:00:41,45.430705,12.356833,12,237,94
1227,14:00:41,45.430705,12.356833,14,233,93
1228,14:00:41,45.430705,12.356833,15,262,93
1229,14:00:41,45.430705,12.356833,15,250,95
1230,14:00:41,45.430705,12.356833,21,255,99
1231,14:00:41,45.430705,12.356833,14,210,101
1232,14:00:41,45.430705,12.356833,17,230,99
1233,14:00:41,45.430705,12.356833,17,252,95
1234,14:00:41,45.430705,12.356833,22,284,94
1235,14:00:53,45.430779,12.356796,11,232,95
1236,14:00:53,45.430779,12.356796,17,255,95
1237,14:00:53,45.430779,12.356796,18,263,97
1238,14:00:53,45.430779,12.356796,16,259,97
1239,14:00:53,45.430779,12.356796,13,227,97
1240,14:00:53,45.430779,12.356796,14,246,96
1241,14:00:53,45.430779,12.356796,22,260,95
1242,14:00:53,45.430779,12.356796,18,236,94
1243,14:00:53,45.430779,12.356796,23,260,94
1244,14:00:53,45.430779,12.356796,19,258,94
1245,14:00:53,45.430779,12.356796,13,251,95
1246,14:01:05,45.430854,12.356761,11,257,96
1247,14:01:05,45.430854,12.356761,18,256,96
1248,14:01:05,45.430854,12.356761,14,258,95
1249,14:01:05,45.430854,12.356761,18,260,93
1250,14:01:09,45.430929,12.356726,11,253,94
1251,14:01:09,45.430929,12.356726,18,262,94
1252,14:01:09,45.430929,12.356726,12,250,96
1253,14:01:09,45.430929,12.356726,10,249,94
1254,14:01:09,45.430929,12.356726,12,257,94
1255,14:01:09,45.430929,12.356726,10,224,93
1256,14:01:09,45.430929,12.356726,9,230,94
1257,14:01:09,45.430929,12.356726,11,228,93
1258,14:01:09,45.430929,12.356726,17,259,94
1259,14:01:09,45.430929,12.356726,7,213,96
1260,14:01:09,45.430929,12.356726,9,210,97
1261,14:01:21,45.431004,12.356691,11,225,96
1262,14:01:21,45.431004,12.356691,14,243,93
1263,14:01:21,45.431004,12.356691,10,220,93
1264,14:01:21,45.431004,12.356691,17,259,92
1265,14:01:21,45.431004,12.356691,14,258,93
1266,14:01:21,45.431004,12.356691,18,256,96
1267,14:01:21,45.431004,12.356691,15,239,98
1268,14:01:21,45.431004,12.356691,12,251,97
1269,14:01:21,45.431004,12.356691,16,252,94
1270,14:01:21,45.431004,12.356691,13,252,93
1271,14:01:21,45.431004,12.356691,12,234,93
1272,14:01:33,45.431078,12.356655,11,251,92
1273,14:01:33,45.431078,12.356655,15,256,91
1274,14:01:33,45.431078,12.356655,16,250,93
1275,14:01:33,45.431078,12.356655,17,247,94
1276,14:01:38,45.431113,12.356739,12,236,96
1277,14:01:38,45.431113,12.356739,18,259,95
1278,14:01:40,45.431143,12.35684,13,221,95
1279,14:01:40,45.431143,12.35684,9,205,93
1280,14:01:40,45.431143,12.35684,9,218,94
1281,14:01:40,45.431143,12.35684,16,263,95
1282,14:01:40,45.431143,12.35684,12,261,95
1283,14:01:45,45.431222,12.356835,12,248,94
1284,14:01:45,45.431222,12.356835,18,261,94
1285,14:01:45,45.431222,12.356835,11,216,94
1286,14:01:45,45.431222,12.356835,18,261,94
